Block Name,Component Name,Component Count,Source File
DisplayName_Block_Sensor,InteriorPlate,5,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_Sensor,Construction,5,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_Sensor,Computer,6,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_Sensor,RadioCommunication,4,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_Sensor,Detector,6,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_Sensor,SteelPlate,2,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_Sensor,InteriorPlate,5,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_Sensor,Construction,5,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_Sensor,Computer,6,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_Sensor,RadioCommunication,4,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_Sensor,Detector,6,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_Sensor,SteelPlate,2,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_TargetDummy,SteelPlate,10,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_TargetDummy,SmallTube,10,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_TargetDummy,Motor,2,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_TargetDummy,Computer,4,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_TargetDummy,Display,1,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_TargetDummy,SteelPlate,5,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_SoundBlock,InteriorPlate,1,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_SoundBlock,Construction,6,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_SoundBlock,Computer,3,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_SoundBlock,InteriorPlate,3,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_SoundBlock,InteriorPlate,1,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_SoundBlock,Construction,6,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_SoundBlock,Computer,3,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_SoundBlock,InteriorPlate,3,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_ButtonPanel,InteriorPlate,10,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_ButtonPanel,Construction,10,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_ButtonPanel,Computer,20,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_ButtonPanel,Construction,10,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_ButtonPanel,InteriorPlate,2,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_ButtonPanel,Construction,1,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_ButtonPanel,Computer,1,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_ButtonPanel,Construction,1,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_ButtonPanelPedestal,InteriorPlate,5,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_ButtonPanelPedestal,Construction,5,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_ButtonPanelPedestal,Computer,5,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_ButtonPanelPedestal,Construction,5,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_ButtonPanelPedestal,InteriorPlate,5,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_ButtonPanelPedestal,Construction,5,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_ButtonPanelPedestal,Computer,5,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_ButtonPanelPedestal,Construction,5,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_TimerBlock,InteriorPlate,6,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_TimerBlock,Construction,20,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_TimerBlock,Computer,5,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_TimerBlock,Construction,10,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_TimerBlock,InteriorPlate,2,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_TimerBlock,Construction,2,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_TimerBlock,Computer,1,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_TimerBlock,Construction,1,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Programmable_Block,SteelPlate,11,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Programmable_Block,Construction,4,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Programmable_Block,LargeTube,2,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Programmable_Block,Motor,1,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Programmable_Block,Display,1,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Programmable_Block,Computer,2,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Programmable_Block,SteelPlate,10,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_TurretControlBlock,InteriorPlate,20,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_TurretControlBlock,Construction,30,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_TurretControlBlock,Detector,20,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_TurretControlBlock,Motor,4,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_TurretControlBlock,Display,6,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_TurretControlBlock,Computer,20,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_TurretControlBlock,SteelPlate,20,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_TurretControlBlock,InteriorPlate,4,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_TurretControlBlock,Construction,10,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_TurretControlBlock,Detector,4,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_TurretControlBlock,Motor,2,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_TurretControlBlock,Display,1,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_TurretControlBlock,Computer,10,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_TurretControlBlock,SteelPlate,4,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_EventController,InteriorPlate,10,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_EventController,Construction,20,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_EventController,Computer,10,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_EventController,Display,4,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_EventController,Construction,10,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_EventController,InteriorPlate,2,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_EventController,Construction,2,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_EventController,Computer,2,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_EventController,Display,1,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_EventController,Construction,1,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_PathRecorderBlock,InteriorPlate,20,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_PathRecorderBlock,Construction,30,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_PathRecorderBlock,Detector,20,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_PathRecorderBlock,Motor,4,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_PathRecorderBlock,Computer,20,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_PathRecorderBlock,SteelPlate,20,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_PathRecorderBlock,InteriorPlate,2,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_PathRecorderBlock,Construction,5,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_PathRecorderBlock,Detector,4,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_PathRecorderBlock,Motor,2,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_PathRecorderBlock,Computer,10,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_PathRecorderBlock,SteelPlate,2,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_BasicMissionBlock,InteriorPlate,20,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_BasicMissionBlock,Construction,30,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_BasicMissionBlock,Detector,20,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_BasicMissionBlock,Motor,4,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_BasicMissionBlock,Computer,20,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_BasicMissionBlock,SteelPlate,20,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_BasicMissionBlock,InteriorPlate,2,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_BasicMissionBlock,Construction,5,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_BasicMissionBlock,Detector,4,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_BasicMissionBlock,Motor,2,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_BasicMissionBlock,Computer,10,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_BasicMissionBlock,SteelPlate,2,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_FlightMovementBlock,InteriorPlate,20,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_FlightMovementBlock,Construction,30,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_FlightMovementBlock,Detector,20,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_FlightMovementBlock,Motor,4,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_FlightMovementBlock,Computer,20,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_FlightMovementBlock,SteelPlate,20,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_FlightMovementBlock,InteriorPlate,2,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_FlightMovementBlock,Construction,5,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_FlightMovementBlock,Detector,4,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_FlightMovementBlock,Motor,2,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_FlightMovementBlock,Computer,10,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_FlightMovementBlock,SteelPlate,2,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_DefensiveCombatBlock,InteriorPlate,20,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_DefensiveCombatBlock,Construction,30,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_DefensiveCombatBlock,Detector,20,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_DefensiveCombatBlock,Motor,4,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_DefensiveCombatBlock,Computer,20,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_DefensiveCombatBlock,SteelPlate,20,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_DefensiveCombatBlock,InteriorPlate,2,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_DefensiveCombatBlock,Construction,5,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_DefensiveCombatBlock,Detector,4,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_DefensiveCombatBlock,Motor,2,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_DefensiveCombatBlock,Computer,10,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_DefensiveCombatBlock,SteelPlate,2,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_OffensiveCombatBlock,InteriorPlate,20,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_OffensiveCombatBlock,Construction,30,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_OffensiveCombatBlock,Detector,20,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_OffensiveCombatBlock,Motor,4,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_OffensiveCombatBlock,Computer,20,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_OffensiveCombatBlock,SteelPlate,20,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_OffensiveCombatBlock,InteriorPlate,2,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_OffensiveCombatBlock,Construction,5,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_OffensiveCombatBlock,Detector,4,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_OffensiveCombatBlock,Motor,2,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_OffensiveCombatBlock,Computer,10,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_OffensiveCombatBlock,SteelPlate,2,./data/vanilla\CubeBlocks_Automation.sbc
DisplayName_Block_Antenna,SteelPlate,60,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_Antenna,LargeTube,40,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_Antenna,SmallTube,60,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_Antenna,Construction,30,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_Antenna,Computer,8,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_Antenna,RadioCommunication,40,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_Antenna,SteelPlate,20,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_CompactAntenna,SteelPlate,30,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_CompactAntenna,LargeTube,20,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_CompactAntenna,SmallTube,30,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_CompactAntenna,Construction,20,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_CompactAntenna,Computer,8,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_CompactAntenna,RadioCommunication,40,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_CompactAntenna,SteelPlate,10,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_Beacon,SteelPlate,40,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_Beacon,Construction,30,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_Beacon,LargeTube,20,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_Beacon,Computer,10,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_Beacon,RadioCommunication,40,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_Beacon,SteelPlate,40,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_Beacon,SteelPlate,1,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_Beacon,Construction,1,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_Beacon,SmallTube,1,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_Beacon,Computer,1,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_Beacon,RadioCommunication,4,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_Beacon,SteelPlate,1,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_Antenna,SteelPlate,1,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_Antenna,SmallTube,1,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_Antenna,Construction,1,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_Antenna,Computer,1,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_Antenna,RadioCommunication,4,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_Antenna,SteelPlate,1,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_RemoteControl,InteriorPlate,5,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_RemoteControl,Construction,10,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_RemoteControl,Motor,1,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_RemoteControl,Computer,15,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_RemoteControl,InteriorPlate,5,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_RemoteControl,InteriorPlate,1,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_RemoteControl,Construction,1,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_RemoteControl,Motor,1,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_RemoteControl,Computer,1,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_RemoteControl,InteriorPlate,1,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_LaserAntenna,SteelPlate,40,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_LaserAntenna,Construction,40,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_LaserAntenna,Motor,16,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_LaserAntenna,Detector,30,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_LaserAntenna,RadioCommunication,20,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_LaserAntenna,Superconductor,100,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_LaserAntenna,Computer,50,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_LaserAntenna,BulletproofGlass,4,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_LaserAntenna,SteelPlate,10,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_LaserAntenna,SteelPlate,6,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_LaserAntenna,SmallTube,10,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_LaserAntenna,Construction,10,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_LaserAntenna,Motor,5,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_LaserAntenna,RadioCommunication,5,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_LaserAntenna,Superconductor,10,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_LaserAntenna,Computer,30,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_LaserAntenna,BulletproofGlass,2,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_LaserAntenna,SteelPlate,4,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_BroadcastController,InteriorPlate,10,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_BroadcastController,Construction,20,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_BroadcastController,RadioCommunication,5,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_BroadcastController,Computer,10,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_BroadcastController,Display,4,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_BroadcastController,Construction,10,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_BroadcastController,InteriorPlate,2,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_BroadcastController,Construction,2,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_BroadcastController,RadioCommunication,1,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_BroadcastController,Computer,2,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_BroadcastController,Display,1,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_BroadcastController,Construction,1,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_Transponder,SteelPlate,20,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_Transponder,Construction,20,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_Transponder,Computer,10,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_Transponder,RadioCommunication,5,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_Transponder,SteelPlate,10,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_Transponder,SteelPlate,2,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_Transponder,Construction,2,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_Transponder,Computer,2,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_Transponder,RadioCommunication,1,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_Transponder,SteelPlate,1,./data/vanilla\CubeBlocks_Communications.sbc
DisplayName_Block_PistonBaseReskin,SteelPlate,10,./data/vanilla\CubeBlocks_ContactPack.sbc
DisplayName_Block_PistonBaseReskin,Construction,10,./data/vanilla\CubeBlocks_ContactPack.sbc
DisplayName_Block_PistonBaseReskin,LargeTube,4,./data/vanilla\CubeBlocks_ContactPack.sbc
DisplayName_Block_PistonBaseReskin,Motor,4,./data/vanilla\CubeBlocks_ContactPack.sbc
DisplayName_Block_PistonBaseReskin,Computer,2,./data/vanilla\CubeBlocks_ContactPack.sbc
DisplayName_Block_PistonBaseReskin,SteelPlate,5,./data/vanilla\CubeBlocks_ContactPack.sbc
DisplayName_Block_PistonTopReskin,SteelPlate,10,./data/vanilla\CubeBlocks_ContactPack.sbc
DisplayName_Block_PistonTopReskin,LargeTube,8,./data/vanilla\CubeBlocks_ContactPack.sbc
DisplayName_Block_PistonBaseReskin,SteelPlate,2,./data/vanilla\CubeBlocks_ContactPack.sbc
DisplayName_Block_PistonBaseReskin,Construction,4,./data/vanilla\CubeBlocks_ContactPack.sbc
DisplayName_Block_PistonBaseReskin,SmallTube,4,./data/vanilla\CubeBlocks_ContactPack.sbc
DisplayName_Block_PistonBaseReskin,Motor,2,./data/vanilla\CubeBlocks_ContactPack.sbc
DisplayName_Block_PistonBaseReskin,Computer,1,./data/vanilla\CubeBlocks_ContactPack.sbc
DisplayName_Block_PistonBaseReskin,SteelPlate,2,./data/vanilla\CubeBlocks_ContactPack.sbc
DisplayName_Block_PistonTopReskin,SteelPlate,4,./data/vanilla\CubeBlocks_ContactPack.sbc
DisplayName_Block_PistonTopReskin,LargeTube,2,./data/vanilla\CubeBlocks_ContactPack.sbc
DisplayName_Block_SmallGate,SteelPlate,200,./data/vanilla\CubeBlocks_ContactPack.sbc
DisplayName_Block_SmallGate,Construction,30,./data/vanilla\CubeBlocks_ContactPack.sbc
DisplayName_Block_SmallGate,SmallTube,60,./data/vanilla\CubeBlocks_ContactPack.sbc
DisplayName_Block_SmallGate,Motor,10,./data/vanilla\CubeBlocks_ContactPack.sbc
DisplayName_Block_SmallGate,Computer,6,./data/vanilla\CubeBlocks_ContactPack.sbc
DisplayName_Block_SmallGate,Construction,40,./data/vanilla\CubeBlocks_ContactPack.sbc
DisplayName_Block_SmallGate,SteelPlate,100,./data/vanilla\CubeBlocks_ContactPack.sbc
DisplayName_Block_EvenWideDoor,SteelPlate,200,./data/vanilla\CubeBlocks_ContactPack.sbc
DisplayName_Block_EvenWideDoor,Construction,30,./data/vanilla\CubeBlocks_ContactPack.sbc
DisplayName_Block_EvenWideDoor,SmallTube,60,./data/vanilla\CubeBlocks_ContactPack.sbc
DisplayName_Block_EvenWideDoor,Motor,10,./data/vanilla\CubeBlocks_ContactPack.sbc
DisplayName_Block_EvenWideDoor,Computer,6,./data/vanilla\CubeBlocks_ContactPack.sbc
DisplayName_Block_EvenWideDoor,Construction,40,./data/vanilla\CubeBlocks_ContactPack.sbc
DisplayName_Block_EvenWideDoor,SteelPlate,100,./data/vanilla\CubeBlocks_ContactPack.sbc
DisplayName_Block_CompactAntennaReskin,SteelPlate,30,./data/vanilla\CubeBlocks_ContactPack.sbc
DisplayName_Block_CompactAntennaReskin,InteriorPlate,80,./data/vanilla\CubeBlocks_ContactPack.sbc
DisplayName_Block_CompactAntennaReskin,SmallTube,30,./data/vanilla\CubeBlocks_ContactPack.sbc
